id,title
16909426,American
16909426, Asian
16909426, European
16909427,American
16909427, Tapas
16909554,BBQ
16909554, New American
16909595,American
16909595, Bar Food
16909595, BBQ
16910703,American
16910703, New American
18295165,International
18295165, Asian
18295165, Tapas
18391281,American
18414879,American
18414879, Bar Food
16894566,Seafood
16894566, Steak
16894568,European
16894572,American
16894853,Thai
16895257,Coffee and Tea
16895257, Bar Food
16898854,American
16898854, Steak
16900218,
16900667,American
16900667, Breakfast
16900667, Fish and Chips
16900667, Southern
16901196,American
16901196, Southern
16901196, Vegetarian
16895211,American
16895211, Diner
16897547,Asian
16897547, Chinese
16899167,American
16899167, Diner
16901193,Southern
16901193, American
16901193, Breakfast
16908350,BBQ
16894757,Italian
16894757, Pizza
16895767,American
16895767, Mediterranean
16895767, Greek
16896333,Breakfast
16896333, Sandwich
16896333, Vegetarian
16900404,Caribbean
16900404, Sandwich
16900404, Jamaican
16907006,Asian
16908885,Soul Food
16908885, Southern
16909738,American
16911436,Indian
17755750,BBQ
16902335,Mexican
16907265,New American
16909437,Mexican
16909437, Latin American
18380910,American
18380910, Bar Food
18474914,Vietnamese
18474914, Asian
18474914, Korean
16895280,American
16895280, Cafe
16895280, Desserts
16895280, International
16905892,New Mexican
16905892, Bar Food
16905949,American
16905949, Asian
16905949, Southwestern
16906837,Italian
16906837, Pizza
16911563,American
17758711,American
17758711, Bar Food
16894597,Seafood
16894597, Bar Food
16894597, Southern
16908862,BBQ
16908862, Southern
16900384,American
16900384, Korean
16900384, Sandwich
16907385,Burger
16907385, Sandwich
16910507,American
16910507, Breakfast
16910507, Sandwich
16902776,
16906455,Pizza
16906455, Sandwich
16911742,BBQ
16900416,Japanese
16900416, Seafood
16907479,American
16907479, German
16907479, Bar Food
16909842,Southern
16909842, BBQ
16909895,American
16909895, Southern
16909895, Steak
16909895, Seafood
16896110,Steak
16894651,Soul Food
16894651, Southern
16898913,Seafood
16900800,American
16900800, Chinese
16901132,American
16901132, Diner
16907307,Coffee and Tea
16907307, Desserts
16907307, Sandwich
18271192,African
18271192, Bar Food
16896062,BBQ
16896062, New American
16896062, Southern
18492792,Pizza
18492792, Fast Food
16897545,Asian
16897545, Chinese
16907908,American
16907908, Sandwich
16908604,Cafe
16908604, Coffee and Tea
16908604, Breakfast
16908604, Sandwich
16908641,Vietnamese
16909105,Caribbean
16898037,Burger
16898037, Sandwich
16902340,American
16902340, Seafood
16902340, Sandwich
16902340, Vegetarian
16902340, New American
16902504,Mexican
16902504, Latin American
16906209,Asian
16906209, Thai
16908649,Irish
16908649, Pub Food
16909587,Fusion
16907312,American
16907312, Southern
16909435,American
16909435, Pizza
16909435, Burger
16909435, Pub Food
16902627,American
16894619,Burger
16902620,Cafe
16902620, Sandwich
16902620, Salad
16906054,Italian
16906054, Pizza
16906054, Vegetarian
16911693,American
16911693, Fast Food
16911693, Soul Food
16911693, New American
16895963,American
16895963, Diner
16894978,Mexican
16894978, Southwestern
16896325,American
16896325, Fast Food
16898950,American
16899174,Southern
16899174, Soul Food
16901874,Cafe
16901874, Desserts
16901874, Coffee and Tea
16901874, Sandwich
16902631,Bakery
16902816,Mexican
16906772,Asian
16906772, Korean
16906772, Mexican
16906772, Tex-Mex
16906772, Fusion
16907067,Fast Food
16909760,Asian
16909760, Burger
17758679,Pub Food
17758679, South African
17773566,Belgian
16895030,Coffee and Tea
16895030, Sandwich
16895030, Southern
16895213,Burger
16895213, Sandwich
16895213, Cajun
16895213, Creole
16895356,American
16895356, Italian
16895356, Pizza
16896068,Italian
16896068, Pizza
16896068, Burger
16896068, Sandwich
16905753,Burger
16905753, Desserts
16907167,Italian
16907167, Pizza
16909803,Italian
16909803, Pizza
16911269,American
16911761,American
16911761, Korean
16911761, Burger
16911761, Bar Food
16911761, Southern
18380923,American
18380923, Sandwich
18380923, Salad
18465340,Vietnamese
18487672,Southern
18487672, Soul Food
18492951,Bar Food
18492951, American
16894562,Southern
16894730,Italian
16895099,Italian
16902551,Mexican
16902551, Bar Food
16906312,American
16906312, Bar Food
16906582,American
16906582, Burger
16906739,Pizza
16907304,American
16907304, Desserts
16907304, Burger
16907627,BBQ
16907627, Bar Food
16909239,Italian
16909239, Pizza
16910040,American
16910040, Southern
16910274,Vietnamese
16911268,Mexican
16911268, Tapas
16911268, Bar Food
18407291,Tapas
16894532,American
16895925,Seafood
16895925, Southern
16902317,Southern
16907909,New American
16907909, Bar Food
16908813,Seafood
17758688,Steak
16896633,Bar Food
16902156,Fast Food
16906238,Mexican
16906238, Tex-Mex
16909325,Healthy Food
16909325, Sandwich
17758671,Mexican
18340590,Donuts
16908520,Asian
16908520, Japanese
16908520, Thai
16908520, Sushi
16908622,American
16908622, Seafood
16908622, Burger
16908622, Sandwich
16908622, New American
16909247,Spanish
16909247, Middle Eastern
16909247, Greek
16909977,American
16909977, Burmese
16909977, Mediterranean
16909977, Seafood
16909977, Greek
16909977, BBQ
16909977, Vegetarian
16895068,American
16902344,Italian
16902559,American
16902559, Bar Food
16909211,Asian
16909211, Japanese
16909211, Sushi
18419310,Drinks Only
16894986,American
16908327,American
16896614,Sandwich
16909843,Fast Food
16910087,Fast Food
16910125,Mediterranean
16910126,Mediterranean
16910127,Sandwich
16910127, Healthy Food
16910146,Sandwich
16910146, Healthy Food
16910175,Pizza
16910243,European
16910243, Belgian
16907693,Coffee and Tea
16907693, Desserts
16907693, European
16909452,European
16909452, Italian
16909452, Spanish
16909452, Greek
16909790,American
16909790, Burger
16909790, Breakfast
16909790, Bar Food
16909790, Sandwich
16909790, New American
16905762,American
16905762, Southern
16908572,Bar Food
16908572, Sandwich
16909244,American
16909244, Bar Food
16894979,Mexican
16896672,Bar Food
16900242,American
16900242, Diner
16906118,Beverages
16909254,American
16909254, Fast Food
16909978,Latin American
16909978, Mexican
16894724,BBQ
16894724, Southern
16902674,Italian
16902674, Pizza
16902674, Sandwich
16907941,Burger
16907941, Salad
16908341,Ethiopian
16908341, African
17973266,Belgian
17973266, Bar Food
16894552,International
16894711,Spanish
16894711, Tapas
16895759,Japanese
16895759, Sushi
16902379,Asian
16902379, Thai
16907074,American
16907074, Pub Food
18252254,Mediterranean
16895087,American
16895087, Southern
16895087, Diner
18333491,Southern
18358770,Southern
16906256,Italian
16906256, Pizza
16909732,American
16909732, Burger
16909732, Sandwich
16895997,American
16895997, Seafood
16895997, Bar Food
16898856,American
16898856, Steak
16902699,American
16902699, Burger
16902699, Sandwich
16906887,American
16906887, Seafood
16906887, Steak
16908991,American
16909249,American
16910197,American
16910197, Healthy Food
16895781,American
16895781, Southern
16895821,Italian
16895821, Pizza
16895821, Sandwich
16898857,American
16907663,American
16907663, Bar Food
16895042,Italian
16895042, Pizza
16895042, Sandwich
16900037,Sandwich
16906344,Mexican
17819863,Deli
16895930,BBQ
16906234,American
16906234, Breakfast
16906234, Southern
16907551,American
16907551, Seafood
16908441,Asian
16908441, Chinese
16909084,American
16909084, Burger
16909084, Bar Food
16909084, New American
17855534,Caribbean
18380933,Hawaiian
18380933, Sushi
16894930,Middle Eastern
16894930, Persian
16900658,American
16900658, Bar Food
16902748,Italian
16902748, Pizza
16899219,American
16899219, Chinese
16899579,Burger
16899579, Bar Food
16902624,Asian
16902624, Chinese
16908043,BBQ
18258285,Italian
16894910,Ethiopian
16894949,Italian
16894949, Pizza
16895004,Malaysian
16895004, Thai
16909214,Mediterranean
16909214, Middle Eastern
16894656,Indian
16902030,BBQ
16902030, Hawaiian
16902732,Ethiopian
16908526,Mexican
16908526, Vegetarian
16909087,American
16909087, Sandwich
16902248,Seafood
16908935,Caribbean
16908935, Jamaican
17773790,American
16909240,American
16909240, Mexican
16909240, Seafood
17773675,Seafood
16909649,American
16909649, Sandwich
16895196,BBQ
16895196, Breakfast
16895196, Southern
16900133,Asian
16907080,Ethiopian
16908661,BBQ
16908661, Southern
16910506,Desserts
16910506, Southern
16908904,American
16908904, Burger
16908904, Bar Food
16895034,Sandwich
16895381,Italian
16895381, Pizza
16895381, Sandwich
16896595,American
16896595, Sandwich
16896936,American
16896936, French
16898027,Ice Cream
16898984,American
16898984, Breakfast
16907660,Desserts
16907660, Burger
16907660, Sandwich
16896437,American
16896437, Steak
16906408,Burger
16906408, British
16906408, Bar Food
16907255,Mediterranean
16907255, Middle Eastern
16907255, Greek
16909075,Burger
16911473,American
16911473, BBQ
17755711,Bar Food
16894787,American
16894787, Seafood
16894787, Steak
16902367,American
16902367, Steak
16908970,American
16908970, Burger
16897569,Asian
16897569, Chinese
16897891,Sandwich
16899394,Breakfast
16899394, Sandwich
16910476,
16910530,Burger
16910530, Bar Food
17990875,Burger
17990875, Desserts
16896276,American
16896276, Bar Food
16902681,Asian
16902681, International
16902681, Asian Fusion
16902724,Italian
16907617,BBQ
16908274,American
16908274, Italian
16908274, Pizza
16908274, Sandwich
16908274, Vegetarian
16908274, New American
18488160,American
18488160, Bar Food
16895934,Tapas
16895934, New American
16895976,Japanese
16895976, Sushi
16894665,American
16894665, Seafood
16902346,American
16902346, Seafood
16902378,Breakfast
16902378, Sandwich
16907656,Asian
16907656, Fast Food
16907656, Asian Fusion
16909342,Korean
16894716,Mexican
16895585,Japanese
16895585, Korean
16895585, Sushi
16896173,Korean
16906373,Korean
16902566,Japanese
16902566, Sushi
16895271,Asian
16895271, Chinese
16895271, Dim Sum
16897919,Coffee and Tea
16899741,Bakery
16899741, Mediterranean
16899741, Middle Eastern
16900528,American
16900528, BBQ
16900528, Sandwich
16906028,Desserts
16906028, Tea
16906038,Italian
16906038, Pizza
16906038, Sandwich
16908038,Chinese
16908038, Thai
16908038, Vietnamese
16908500,American
16909124,Korean
16895025,Italian
16895025, Pizza
16895256,American
16895256, Diner
16895256, Bar Food
16895374,American
16895374, Burger
16895374, Sandwich
16906149,Seafood
16906149, Cajun
16906664,American
16906664, Soul Food
16906664, New American
16896078,American
16896078, Burger
16896078, Bar Food
16896078, Sandwich
16896078, New American
16896205,Pizza
16896585,
16897186,American
16898883,American
16906925,French
16909134,American
16909134, Burger
16909134, Sandwich
16894899,BBQ
16895676,Italian
16895676, Pizza
16898457,French
16898457, Cafe
16898919,Mediterranean
16898919, Pizza
16898919, Turkish
16906955,American
16906955, Bar Food
16907546,American
16907546, Bar Food
16907597,Burger
16907979,Bar Food
16909980,American
16909980, Bar Food
16910032,American
16894735,American
16894741,American
16894741, Southern
16894741, Seafood
16908928,American
16908928, French
16908928, Seafood
16908928, Spanish
16908928, Latin American
16908928, Tapas
16908928, Vegetarian
16908930,American
16908930, Southern
16911853,Mexican
16911853, Bar Food
18271559,Seafood
18271559, American
16894601,International
16894601, South African
16896372,Asian
16896372, Japanese
16896372, Sushi
16896472,Sandwich
16902046,Seafood
16907680,Chinese
16895944,American
16895944, Seafood
16895944, Steak
16896228,Chinese
16900320,Sandwich
16906911,Cuban
16906911, Latin American
16906911, Sandwich
16908070,Vietnamese
18295131,Mediterranean
16909125,Mexican
16909125, Latin American
16909150,American
16896938,American
16896938, Diner
16896938, French
16902457,Cafe
16902457, Breakfast
16902457, Deli
16902457, Sandwich
16906205,Burger
16906205, Bar Food
16906205, Tex-Mex
16911839,Pizza
16911839, Sandwich
16911839, Healthy Food
17755720,Italian
17755720, Pizza
17855524,Chinese
16897165,Coffee and Tea
16897165, Desserts
16897165, European
18383046,Asian
18383046, Sushi
18383046, Burger
16894710,Spanish
16894710, Tapas
16907238,American
16907238, Seafood
16907238, Steak
16894825,Steak
16897657,Seafood
16897663,Bar Food
16900665,American
16901538,Italian
16901538, Pizza
16901538, Sandwich
16902146,American
17773266,Chinese
17773746,American
16905802,Bar Food
16909117,Southern
16895503,American
16900319,Sandwich
16908949,Cafe
16908949, Mediterranean
16908949, Middle Eastern
16895086,Asian
16895086, Japanese
16895086, Sushi
16896125,Mediterranean
16896125, Middle Eastern
16905794,American
16905794, Bar Food
16905876,Mexican
16906000,American
16906000, Burger
16906000, BBQ
16906000, Sandwich
16906000, Soul Food
16906000, New American
17819752,Caribbean
18358843,Cuban
16902905,BBQ
16909955,Italian
16909955, Pizza
16909955, Sandwich
17773222,Burger
16909914,American
16909914, Bar Food
18346020,American
18346020, Bar Food
16902321,Asian
16902321, Thai
16908926,Fast Food
16908926, Burger
16909771,Seafood
16909771, BBQ
16908700,American
16908700, Bar Food
16903168,Pizza
16907025,American
16907025, Burger
16907025, Sandwich
16902635,Cuban
16903054,American
16903054, Bar Food
16903054, Seafood
16908616,American
16908616, Seafood
16908616, Latin American
16908616, Burger
16908616, Sandwich
16902850,Filipino
16902850, International
16902850, Southern
16903045,American
16903076,Chinese
16906548,Burger
16906548, Italian
16906548, Pizza
16909502,Cafe
16909502, Burger
17755728,American
17755728, Sandwich
17755728, Healthy Food
17758685,Turkish
16903148,Japanese
16903148, Sushi
16907423,Chinese
16907423, Japanese
16907423, Thai
16903198,American
16903198, Steak
16903198, Burger
16908135,Southern
16908156,Fast Food
16908156, Latin American
16908156, Southern
16909404,Sandwich
16909404, Southern
16909404, Cajun
16911596,Pizza
17855519,Seafood
17855551,Bakery
18062046,American
18062046, Sushi
18204919,Seafood
18211091,Thai
18256418,American
16894737,American
16894737, Breakfast
16909085,African
16909085, American
16909085, Caribbean
16909559,Seafood
16911555,American
17819929,
16906477,Burger
16906477, Steak
16906477, Healthy Food
16906737,American
16908369,Italian
16908369, Pizza
16908369, Seafood
16918296,American
18166521,Pizza
18166521, Burger
18166521, Deli
16914722,BBQ
17947592,Fast Food
17947597,Fast Food
16918439,American
16916652,Pizza
16916652, Italian
16912291,American
16912291, Bar Food
16915540,Pizza
16915540, American
16918049,Pizza
16918237,Pizza
16918237, Fast Food
16912018,Pizza
16915569,Tex-Mex
16915569, Mexican
16918432,Steak
16916582,Fast Food
16918315,Asian
16918315, Thai
16913067,Mexican
16913164,Diner
17819969,Burger
17819969, Mexican
16917662,American
16915415,BBQ
16916389,Steak
16915315,Fast Food
17942417,Pizza
17942418,Donuts
17942418, Tex-Mex
17942418, Mexican
17755763,Southern
17755763, Soul Food
17755763, Cajun
17852768,American
17852768, Desserts
16912305,Tex-Mex
16912305, Mexican
16912963,Cafe
16913736,Pizza
16913737,Pizza
16913738,Pizza
16913954,Cafe
16914064,Mexican
16914299,Tex-Mex
16914299, Seafood
16914299, Taco
16914428,German
16915860,Burger
16916113,Taco
16916590,Thai
16916622,Frozen Yogurt
16916980,Peruvian
16917116,Sandwich
16917116, Cafe
16917141,Thai
16917163,Chinese
16917212,Greek
16917437,Malaysian
16917437, Singaporean
16917800,Sandwich
16917800, Cafe
16918023,German
16918173,BBQ
16918200,American
17755755,Mediterranean
17755774,Burger
17819993,Donuts
17881485,Greek
17938673,Burger
17942391,Desserts
17942403,American
17946704,Cafe
17946704, American
17947591,Drinks Only
17949885,Sandwich
17949885, Cafe
17959302,Pizza
17960221,Drinks Only
17969832,Sandwich
17969832, Cafe
17969833,Sandwich
17969833, Cafe
18174934,Cafe
18174934, American
18174940,American
18392473,American
18392473, Asian
18392473, Fusion
18392491,Moroccan
18392491, Mediterranean
18392503,American
18392503, Pizza
16911989,Greek
16912006,American
16912006, Cafe
16912035,Irish
16912035, Bar Food
16912394,Indian
16912626,Mexican
16912656,Pub Food
16912656, Irish
16912705,Pizza
16912866,Steak
16912935,BBQ
16912935, American
16913058,Asian
16913113,Italian
16913133,Bar Food
16913133, Po'Boys
16913149,American
16913224,Sushi
16913224, Japanese
16913359,Southern
16913468,American
16914400,American
16914400, Southern
16915295,Asian
16915440,Southern
16915440, Bar Food
16915501,American
16915575,New American
16915575, Southern
16915586,Cafe
16915607,American
16915607, Cafe
16916021,American
16916021, Seafood
16916220,Bar Food
16916226,Sushi
16916608,Drinks Only
16916729,Bar Food
16916729, Sandwich
16916729, Burger
16916835,Bakery
16916835, Cafe
16916835, Coffee and Tea
16917038,Bar Food
16917038, American
16917276,American
16917313,Ramen
16917452,Southern
16918044,Drinks Only
17804159,Drinks Only
17946718,Pizza
17946718, American
17946720,American
17946720, Bar Food
17947583,Drinks Only
17959258,Italian
17959258, Pizza
17959294,American
17959294, Pub Food
17969796,Dim Sum
17969796, Chinese
17969822,American
18098924,French
18098927,Asian
18174908,Mediterranean
18174908, American
18174908, Vegetarian
18174918,Seafood
18174918, American
18392469,Cafe
18392469, American
18392469, Sandwich
18392469, Pizza
18392469, Desserts
18392472,Steak
18392472, American
18392472, Seafood
16911904,American
16912248,Seafood
16912248, Italian
16913717,Southwestern
16913764,American
16913764, Steak
16915533,Mexican
16915723,Sushi
16915723, Japanese
16915930,Indian
16916295,Pizza
16916309,American
16916365,New American
16916663,Mexican
16916663, Tex-Mex
16916919,New American
16916969,Russian
16917063,Bar Food
16917063, New American
16917210,New American
16917291,New American
16917912,Southern
16917912, New American
16918477,American
16918477, Southwestern
18078221,New American
18366853,Italian
16911957,Tex-Mex
16911957, Southwestern
16911957, Mexican
16912560,American
16912573,Seafood
16912573, Steak
16912681,Steak
16912681, American
16912918,American
16912918, Steak
16913120,BBQ
16913995,Steak
16913995, American
16914432,American
16914432, Seafood
16915280,Steak
16915383,French
16916253,Steak
16916253, American
16918196,Steak
16918196, American
16918476,Italian
17755775,American
17755775, Seafood
17755775, New American
16913159,Pizza
16913159, Fast Food
16913523,Pizza
16913591,Pizza
16914221,Mexican
16915527,Taco
16915527, Mexican
16916368,American
16916368, Sandwich
16917476,Tex-Mex
16917476, Mexican
16917593,Sandwich
16917593, Vietnamese
16917739,Pizza
16918037,Fast Food
16918401,Southern
17755777,Mexican
17755777, Taco
17881472,Cajun
17881483,Brazilian
17881500,Sandwich
17881500, American
17938662,Thai
17938691,Drinks Only
17941680,Mexican
17941699,BBQ
17941716,Soul Food
17941716, American
17949860,Mexican
17949860, Tex-Mex
17959292,Italian
17959293,Tex-Mex
17959293, Mexican
17960204,Bakery
17960204, Desserts
17969810,Cafe
17969819,BBQ
17969819, American
17969826,Fast Food
18098928,Asian
16911962,Tex-Mex
16911962, Mexican
16914126,Seafood
16914126, American
16914445,French
16914445, Cafe
16915675,Healthy Food
16915675, Desserts
16915865,BBQ
16916377,Sandwich
16916377, Bar Food
16917140,BBQ
16917284,Sandwich
16917284, American
16917412,Soul Food
16917501,American
16917610,New American
16917880,New American
16918197,Sandwich
17774105,Drinks Only
17804152,Pizza
17804192,Jamaican
17819950,American
17819950, Tex-Mex
17819950, Southern
17938698,Drinks Only
17941702,Drinks Only
18174932,American
18174935,Chinese
18450765,Japanese
18470307,Mexican
16915606,Argentine
16915606, Cafe
16915791,French
16917879,Seafood
16918335,Burger
16918335, American
16912268,Healthy Food
16912268, Cafe
16916913,Mexican
17819947,American
18351445,Italian
16912007,American
16912007, Cafe
16912429,American
16912693,Sandwich
16912693, Deli
16912890,Tex-Mex
16912890, Mexican
16912903,Burger
16913222,Tex-Mex
16913222, Diner
16913222, Mexican
16913748,Pizza
16913864,Southern
16913864, Cajun
16914342,Desserts
16914342, Bakery
16914342, American
16914382,Tex-Mex
16914382, Southwestern
16914382, Mexican
16915661,Pizza
16915724,Sushi
16916085,Juices
16916085, Healthy Food
16918421,American
17755780,Tex-Mex
17755780, Southwestern
17755780, Mexican
17773984,Sandwich
17773984, Pizza
17773984, Italian
18398776,Italian
16916853,Italian
16912213,Seafood
16912213, New American
16915570,European
16912072,Sandwich
16912072, Deli
16913090,Bakery
16913090, Desserts
16913090, Mexican
16914066,Mexican
16914066, Taco
16914499,Desserts
16915687,Desserts
16916074,Moroccan
16916153,Mexican
16916153, Taco
16916441,Thai
16916724,Ice Cream
16916830,Sandwich
16916830, American
16916877,Tex-Mex
16916877, Mexican
16916877, Taco
16916923,American
16917228,American
16917730,Pizza
16918036,Fast Food
16918191,Ramen
16918191, Japanese
16918337,Lebanese
16918390,Desserts
17804184,Mexican
17804184, Taco
17804189,Juices
17819951,Bar Food
17942423,Mexican
18098920,New American
18098930,Asian
18174930,Mexican
18174936,American
18174939,Ice Cream
18174939, Coffee and Tea
18354192,Juices
18354192, Beverages
18354192, Healthy Food
16912005,American
16912005, Cafe
16912016,Pizza
16912149,American
16912149, Cafe
16912454,Tex-Mex
16912454, Mexican
16912513,American
16912807,Tex-Mex
16912807, Mexican
16912807, Taco
16912869,Pizza
16912989,Seafood
16912989, American
16913031,Diner
16913031, Tex-Mex
16913166,Mexican
16913223,American
16913223, Cafe
16913470,Italian
16913852,Tex-Mex
16913852, Mexican
16913852, American
16914401,BBQ
16914498,Thai
16914498, Cafe
16914537,Southwestern
16914592,Pizza
16915286,American
16915286, Desserts
16915312,Mediterranean
16915312, American
16915828,American
16915828, Sushi
16915920,Indian
16916090,Cafe
16916199,Burger
16916289,Indian
16916297,Bakery
16916297, Cafe
16916297, Desserts
16916795,Southern
16916795, Soul Food
16916801,Vietnamese
16916801, Bakery
16916801, French
16917028,Thai
16917158,Burger
16917158, Bakery
16917158, American
16917158, Donuts
16917289,New American
16917621,Cafe
16917621, Desserts
16917658,Tapas
16917658, American
16917790,Burger
16917790, Desserts
16917820,BBQ
16917878,American
16917878, Pub Food
16917965,Pizza
16917965, Sandwich
16918073,American
16918073, Cafe
16918262,Italian
16918262, Pizza
16918262, Bar Food
16918291,Bar Food
16918291, American
16918300,Pizza
17773887,Drinks Only
17773899,Drinks Only
17804186,Pizza
17804199,American
17804199, Seafood
17804201,Drinks Only
17969792,Cafe
17969809,Pizza
17969809, Pub Food
18174922,Hawaiian
18174922, Seafood
18392470,American
18410093,American
18410093, Pub Food
16912148,Italian
16913937,Cafe
16913937, American
16913937, Bar Food
16914384,American
16917290,Tapas
16917722,New American
16917722, Salad
16915552,Seafood
16916834,New American
17838306,Italian
17838306, Bar Food
16912185,American
16912185, Korean
16912185, Burger
16912763,American
16913111,Cafe
16914061,Mexican
16914455,Desserts
16914455, Bakery
16914615,Burger
16915851,Cafe
16915851, Desserts
16918374,Cajun
16918435,Crepes
17941686,Tex-Mex
17941686, Mexican
17941688,Chinese
17969818,Pizza
16911908,American
16911908, Cafe
16911987,Ethiopian
16912017,Pizza
16912189,Tex-Mex
16912189, Mexican
16912416,Pizza
16912612,Tex-Mex
16912612, Mexican
16913030,Diner
16913030, Tex-Mex
16913341,Greek
16913341, Pizza
16913560,Vietnamese
16913605,American
16913785,Pizza
16914163,Thai
16914163, Vietnamese
16914252,Tex-Mex
16914252, Mexican
16914536,Sushi
16914536, Japanese
16915878,Japanese
16915878, Sushi
16918198,Thai
17774077,Drinks Only
17881507,Ramen
18392468,Taiwanese
18392468, Ramen
16913418,Sushi
16914144,Cafe
16914144, Bakery
16914144, New American
16915393,New American
16917549,New American
16916885,Mexican
16916885, Tex-Mex
16916885, Taco
16917237,Cafe
16912166,Pizza
16912166, American
16913231,Asian
16914486,Tex-Mex
16914486, Southwestern
16914486, Mexican
16915545,Thai
16916926,Pizza
16916926, Italian
16918014,American
17951246,American
16915418,Cafe
16917142,Cafe
16917149,Taco
16917149, BBQ
16917459,BBQ
16917459, Sandwich
16916537,BBQ
16916689,Cajun
18465633,American
18465633, Sandwich
16912570,American
16913326,Tex-Mex
16913326, Mexican
16917659,American
17942415,Pizza
16916935,New American
16918348,American
16916806,Fast Food
16917749,Pizza
16918042,Fast Food
17947589,Pizza
17954432,Mexican
17954432, Taco
17960200,Middle Eastern
17960200, Greek
18486827,American
16913095,Mexican
16916454,Tapas
16916454, New American
16918038,Fast Food
17942412,Sandwich
16913515,Pizza
16917034,American
16917034, Italian
16917171,American
16917171, Burger
16917171, Pizza
16917461,Fast Food
16912023,Pizza
16917064,BBQ
16918277,American
18244366,American
17838301,Seafood
17838301, Steak
16913052,Cafe
16913052, Desserts
16913487,American
16914044,Tex-Mex
16914044, Fast Food
16917753,Pizza
17952194,Donuts
17952194, Cafe
16914228,Sushi
16915371,Thai
16918349,Chinese
16912593,Mexican
16912593, Taco
16913518,Pizza
16917433,Fast Food
17952202,Drinks Only
17952215,Desserts
16913565,Vietnamese
16913565, Chinese
16914433,Seafood
16914433, Cajun
16916937,Latin American
16916937, Peruvian
16916937, Fast Food
16915467,Fast Food
16918443,Fast Food
17773971,Mexican
17950312,Mediterranean
16913680,Pizza
16915502,Drinks Only
16915885,Pizza
16915885, Italian
16916690,Sushi
16917929,Thai
18392476,Thai
16917033,Tex-Mex
16917033, Mexican
16918051,Pizza
16912496,Sandwich
16912496, Deli
16912571,Desserts
16913106,Tex-Mex
16913106, Mexican
16914314,American
16914314, Tex-Mex
16916185,Frozen Yogurt
16916769,Pizza
16916769, American
16918052,Pizza
17773913,Cafe
16912022,Pizza
16913032,Diner
16913032, Tex-Mex
16913143,Sandwich
16913143, Deli
16913241,Pizza
16913241, Sandwich
16917221,Pizza
16917221, Sandwich
16918281,Sushi
16918281, Asian
17941684,Cafe
17941684, American
17952222,Asian
18174916,Asian
18174916, Sushi
16912301,American
16912130,American
16912130, Seafood
16914472,American
16914472, Pizza
16915272,Steak
16915272, Seafood
17969834,Drinks Only
16915869,Sushi
16915869, Fusion
16917067,Asian
16916104,American
17773861,Pizza
18246599,American
18246599, Soul Food
18246599, Southern
18080410,Vietnamese
18080410, Thai
16916131,Thai
16917744,Pizza
16917921,Sandwich
16917921, American
16912012,Pizza
16915873,Burger
16915873, Southwestern
16917165,Indian
16917873,Steak
16915951,American
16915951, Southwestern
16918326,Pizza
16918345,Drinks Only
16918135,Pizza
16918135, Fast Food
17881473,American
17881473, Cafe
16913456,Tex-Mex
16913456, Burger
16913456, Mexican
16917258,Pizza
16917258, Sandwich
18098918,Drinks Only
16913519,Pizza
16915325,Pizza
16915325, Fast Food
16917398,Pizza
16917425,Fast Food
16917546,Caribbean
16918031,Fast Food
16918041,Fast Food
17881492,Latin American
17938670,Mexican
17938670, Taco
18487357,Fast Food
18487357, American
16911912,Chinese
16911912, Thai
16911912, Vietnamese
16912967,Malaysian
16912967, Indonesian
16913569,Vietnamese
16914284,BBQ
16916047,Mexican
16916047, Taco
16917429,Fast Food
16918009,Bar Food
17773988,Desserts
17773988, Mexican
17773988, Tex-Mex
17951248,Mexican
17951248, Taco
17951273,American
17951281,Thai
16913152,American
16913152, Burger
16913152, Tex-Mex
16913478,American
16918252,Tex-Mex
18098917,New American
16913524,Pizza
16913528,Pizza
16915455,Burger
16916651,Mexican
16916651, Taco
16916946,Thai
16917430,Fast Food
16917617,Sandwich
16917617, Deli
16917724,Pizza
16917757,Pizza
16917855,Chinese
16917855, Thai
16918030,Fast Food
16918344,Drinks Only
16918426,Pizza
17938700,Mexican
17938700, Taco
17942428,Desserts
18098939,Asian
18098944,Asian
16912281,Seafood
16912281, Cafe
16912298,Seafood
16912298, Southern
16912298, Cajun
16912417,Pizza
16912649,Seafood
16912649, Southern
16912649, Cajun
16912676,Chinese
16912906,Southern
16913100,Mexican
16913793,Mexican
16913793, Taco
16913839,Sushi
16913839, Korean
16914267,Japanese
16914267, Sushi
16914410,Bar Food
16914410, American
16914542,Thai
16915772,Indian
16915792,Tex-Mex
16915792, Mexican
16915882,Thai
16916627,French
16916627, Cafe
16916656,BBQ
16916859,Indian
16916987,Asian
18422842,Chinese
18426635,American
18426635, Pub Food
16914288,Pizza
16916130,Desserts
16916215,Healthy Food
16916431,Asian
16916431, Mexican
16916431, Fusion
16917489,Juices
16917490,Cafe
16917771,Burger
16917771, Fast Food
17804167,Cafe
17804168,Ice Cream
17804168, Frozen Yogurt
17804171,Korean
17804171, Japanese
18233952,Italian
16911910,Pizza
16911922,Tex-Mex
16911922, Mexican
16912231,Pizza
16912231, American
16913275,Italian
16913275, Sandwich
16914171,Thai
16914424,Italian
16914424, Pizza
16915396,American
16915396, Cafe
16916974,French
16916974, Cafe
16917070,Tex-Mex
16917070, Mexican
16917070, Taco
16917252,Pizza
17820053,Burger
17820053, Southwestern
17950272,Juices
17950272, Healthy Food
17804169,Desserts
17804169, American
16916685,American
16913212,Mexican
