id,city,county,day,start,end,overnight
black-camel-toronto-2,Toronto,CA,4,0700,2000,False
black-camel-toronto-2,Toronto,CA,5,1100,2000,False
black-camel-toronto-2,Toronto,CA,6,1100,2000,False
bobs-bulgogi-toronto,Toronto,CA,0,1130,1600,False
bobs-bulgogi-toronto,Toronto,CA,1,1130,1600,False
bobs-bulgogi-toronto,Toronto,CA,2,1130,1600,False
bobs-bulgogi-toronto,Toronto,CA,3,1130,1600,False
bobs-bulgogi-toronto,Toronto,CA,4,1130,1500,False
boku-sushi-toronto,Toronto,CA,1,1200,1430,False
boku-sushi-toronto,Toronto,CA,1,1700,2230,False
boku-sushi-toronto,Toronto,CA,2,1200,1430,False
boku-sushi-toronto,Toronto,CA,2,1700,2230,False
boku-sushi-toronto,Toronto,CA,3,1200,1430,False
boku-sushi-toronto,Toronto,CA,3,1700,2230,False
boku-sushi-toronto,Toronto,CA,4,1200,1430,False
boku-sushi-toronto,Toronto,CA,4,1700,2230,False
boku-sushi-toronto,Toronto,CA,5,1200,1430,False
boku-sushi-toronto,Toronto,CA,5,1700,2230,False
boku-sushi-toronto,Toronto,CA,6,1200,1430,False
boku-sushi-toronto,Toronto,CA,6,1700,2230,False
bolan-thai-cuisine-toronto-3,Toronto,CA,0,1130,2200,False
bolan-thai-cuisine-toronto-3,Toronto,CA,1,1130,2200,False
bolan-thai-cuisine-toronto-3,Toronto,CA,2,1130,2200,False
bolan-thai-cuisine-toronto-3,Toronto,CA,3,1130,2200,False
bolan-thai-cuisine-toronto-3,Toronto,CA,4,1130,2200,False
bolan-thai-cuisine-toronto-3,Toronto,CA,5,1200,2200,False
bolan-thai-cuisine-toronto-3,Toronto,CA,6,1200,2200,False
boralia-toronto,Toronto,CA,2,1730,2200,False
boralia-toronto,Toronto,CA,3,1730,2300,False
boralia-toronto,Toronto,CA,4,1730,2300,False
boralia-toronto,Toronto,CA,5,1730,2300,False
boralia-toronto,Toronto,CA,6,1730,2200,False
buca-toronto,Toronto,CA,0,1700,2200,False
buca-toronto,Toronto,CA,1,1700,2200,False
buca-toronto,Toronto,CA,2,1700,2200,False
buca-toronto,Toronto,CA,3,1700,2300,False
buca-toronto,Toronto,CA,4,1700,2300,False
buca-toronto,Toronto,CA,5,1700,2300,False
buca-toronto,Toronto,CA,6,1700,2200,False
bugigattolo-toronto,Toronto,CA,1,1130,2300,False
bugigattolo-toronto,Toronto,CA,3,1130,2300,False
bugigattolo-toronto,Toronto,CA,4,1130,2300,False
bugigattolo-toronto,Toronto,CA,5,1130,2300,False
bugigattolo-toronto,Toronto,CA,6,1130,2300,False
byblos-toronto-2,Toronto,CA,0,1700,2200,False
byblos-toronto-2,Toronto,CA,1,1700,2200,False
byblos-toronto-2,Toronto,CA,2,1700,2200,False
byblos-toronto-2,Toronto,CA,3,1700,2200,False
byblos-toronto-2,Toronto,CA,4,1700,2200,False
byblos-toronto-2,Toronto,CA,5,1700,2200,False
byblos-toronto-2,Toronto,CA,6,1700,2200,False
cacao-70-toronto-2,Toronto,CA,0,0000,2100,False
cacao-70-toronto-2,Toronto,CA,1,0000,2100,False
cacao-70-toronto-2,Toronto,CA,2,0000,2100,False
cacao-70-toronto-2,Toronto,CA,3,0000,2100,False
cacao-70-toronto-2,Toronto,CA,4,0000,2200,False
cacao-70-toronto-2,Toronto,CA,5,1100,2300,False
cacao-70-toronto-2,Toronto,CA,6,1100,2100,False
cactus-club-cafe-toronto,Toronto,CA,0,1100,0100,True
cactus-club-cafe-toronto,Toronto,CA,1,1100,0100,True
cactus-club-cafe-toronto,Toronto,CA,2,1100,0100,True
cactus-club-cafe-toronto,Toronto,CA,3,1100,0130,True
cactus-club-cafe-toronto,Toronto,CA,4,1100,0130,True
cactus-club-cafe-toronto,Toronto,CA,5,1100,0130,True
cactus-club-cafe-toronto,Toronto,CA,6,1100,0100,True
carisma-toronto,Toronto,CA,0,1200,1400,False
carisma-toronto,Toronto,CA,0,1700,2230,False
carisma-toronto,Toronto,CA,1,1200,1400,False
carisma-toronto,Toronto,CA,1,1700,2230,False
carisma-toronto,Toronto,CA,2,1200,1400,False
carisma-toronto,Toronto,CA,2,1700,2230,False
carisma-toronto,Toronto,CA,3,1200,1400,False
carisma-toronto,Toronto,CA,3,1700,2230,False
carisma-toronto,Toronto,CA,4,1200,1400,False
carisma-toronto,Toronto,CA,4,1700,2230,False
carisma-toronto,Toronto,CA,5,1700,2300,False
cava-toronto,Toronto,CA,0,1700,2200,False
cava-toronto,Toronto,CA,1,1700,2200,False
cava-toronto,Toronto,CA,2,1700,2200,False
cava-toronto,Toronto,CA,3,1700,2200,False
cava-toronto,Toronto,CA,4,1700,2200,False
cava-toronto,Toronto,CA,5,1700,2200,False
cava-toronto,Toronto,CA,6,1700,2200,False
chabrol-restaurant-toronto,Toronto,CA,0,1200,2200,False
chabrol-restaurant-toronto,Toronto,CA,1,1200,2200,False
chabrol-restaurant-toronto,Toronto,CA,2,1200,2200,False
chabrol-restaurant-toronto,Toronto,CA,3,1200,2200,False
chabrol-restaurant-toronto,Toronto,CA,4,1200,2200,False
chabrol-restaurant-toronto,Toronto,CA,5,1200,2200,False
chabrol-restaurant-toronto,Toronto,CA,6,1200,2200,False
chadwicks-toronto,Toronto,CA,1,1100,1630,False
chadwicks-toronto,Toronto,CA,1,1700,2300,False
chadwicks-toronto,Toronto,CA,2,1100,1630,False
chadwicks-toronto,Toronto,CA,2,1700,2300,False
chadwicks-toronto,Toronto,CA,3,1100,1630,False
chadwicks-toronto,Toronto,CA,3,1700,2300,False
chadwicks-toronto,Toronto,CA,4,1100,1630,False
chadwicks-toronto,Toronto,CA,4,1700,0000,False
chadwicks-toronto,Toronto,CA,5,1000,1600,False
chadwicks-toronto,Toronto,CA,5,1800,0000,False
chadwicks-toronto,Toronto,CA,6,1000,1600,False
chadwicks-toronto,Toronto,CA,6,1800,2200,False
cherry-street-bar-b-que-toronto,Toronto,CA,1,1100,2200,False
cherry-street-bar-b-que-toronto,Toronto,CA,2,1100,2200,False
cherry-street-bar-b-que-toronto,Toronto,CA,3,1100,2200,False
cherry-street-bar-b-que-toronto,Toronto,CA,4,1100,2300,False
cherry-street-bar-b-que-toronto,Toronto,CA,5,1100,2300,False
cherry-street-bar-b-que-toronto,Toronto,CA,6,1100,2200,False
cluck-clucks-toronto-2,Toronto,CA,0,1130,2100,False
cluck-clucks-toronto-2,Toronto,CA,1,1130,2100,False
cluck-clucks-toronto-2,Toronto,CA,2,1130,2100,False
cluck-clucks-toronto-2,Toronto,CA,3,1130,2100,False
cluck-clucks-toronto-2,Toronto,CA,4,1130,2200,False
cluck-clucks-toronto-2,Toronto,CA,5,1130,2200,False
cluck-clucks-toronto-2,Toronto,CA,6,1200,2000,False
cluny-bistro-and-boulangerie-toronto-2,Toronto,CA,0,1130,2100,False
cluny-bistro-and-boulangerie-toronto-2,Toronto,CA,1,1130,2100,False
cluny-bistro-and-boulangerie-toronto-2,Toronto,CA,2,1130,2200,False
cluny-bistro-and-boulangerie-toronto-2,Toronto,CA,3,1130,2200,False
cluny-bistro-and-boulangerie-toronto-2,Toronto,CA,4,1130,2300,False
cluny-bistro-and-boulangerie-toronto-2,Toronto,CA,5,1030,2300,False
cluny-bistro-and-boulangerie-toronto-2,Toronto,CA,6,1030,2100,False
cocina-economica-toronto,Toronto,CA,0,1200,2200,False
cocina-economica-toronto,Toronto,CA,1,1200,2200,False
cocina-economica-toronto,Toronto,CA,2,1200,2200,False
cocina-economica-toronto,Toronto,CA,3,1200,2200,False
cocina-economica-toronto,Toronto,CA,4,1200,2300,False
cocina-economica-toronto,Toronto,CA,5,1200,2300,False
cocina-economica-toronto,Toronto,CA,6,1200,2100,False
completo-toronto,Toronto,CA,0,1130,2100,False
completo-toronto,Toronto,CA,1,1130,2100,False
completo-toronto,Toronto,CA,2,1130,2100,False
completo-toronto,Toronto,CA,3,1130,2100,False
completo-toronto,Toronto,CA,4,1130,2100,False
completo-toronto,Toronto,CA,5,1130,2100,False
completo-toronto,Toronto,CA,6,1130,2100,False
corrados-toronto,Toronto,CA,0,1100,2100,False
corrados-toronto,Toronto,CA,1,1100,2100,False
corrados-toronto,Toronto,CA,2,1100,2100,False
corrados-toronto,Toronto,CA,3,1100,2100,False
corrados-toronto,Toronto,CA,4,1100,0400,True
corrados-toronto,Toronto,CA,5,1200,0400,True
dominion-pub-and-kitchen-toronto,Toronto,CA,0,1100,0000,False
dominion-pub-and-kitchen-toronto,Toronto,CA,1,1100,0000,False
dominion-pub-and-kitchen-toronto,Toronto,CA,2,1100,0000,False
dominion-pub-and-kitchen-toronto,Toronto,CA,3,1100,0100,True
dominion-pub-and-kitchen-toronto,Toronto,CA,4,1100,0200,True
dominion-pub-and-kitchen-toronto,Toronto,CA,5,1030,0200,True
dominion-pub-and-kitchen-toronto,Toronto,CA,6,1030,0000,False
dumpling-house-restaurant-toronto,Toronto,CA,0,1100,2300,False
dumpling-house-restaurant-toronto,Toronto,CA,2,1100,2300,False
dumpling-house-restaurant-toronto,Toronto,CA,3,1100,2300,False
dumpling-house-restaurant-toronto,Toronto,CA,4,1100,2300,False
dumpling-house-restaurant-toronto,Toronto,CA,5,1100,2300,False
dumpling-house-restaurant-toronto,Toronto,CA,6,1100,2300,False
east-thirty-six-toronto,Toronto,CA,0,1600,0200,True
east-thirty-six-toronto,Toronto,CA,1,1600,0200,True
east-thirty-six-toronto,Toronto,CA,2,1600,0200,True
east-thirty-six-toronto,Toronto,CA,3,1600,0200,True
east-thirty-six-toronto,Toronto,CA,4,1600,0200,True
east-thirty-six-toronto,Toronto,CA,5,1600,0200,True
east-thirty-six-toronto,Toronto,CA,6,1600,0200,True
eastside-social-toronto,Toronto,CA,0,1730,0000,False
eastside-social-toronto,Toronto,CA,1,1730,0000,False
eastside-social-toronto,Toronto,CA,2,1730,0000,False
eastside-social-toronto,Toronto,CA,3,1730,0000,False
eastside-social-toronto,Toronto,CA,4,1730,0100,True
eastside-social-toronto,Toronto,CA,5,1730,0100,True
el-catrin-destileria-toronto-3,Toronto,CA,0,1200,2200,False
el-catrin-destileria-toronto-3,Toronto,CA,1,1200,2200,False
el-catrin-destileria-toronto-3,Toronto,CA,2,1200,2200,False
el-catrin-destileria-toronto-3,Toronto,CA,3,1200,2200,False
el-catrin-destileria-toronto-3,Toronto,CA,4,1130,0000,False
el-catrin-destileria-toronto-3,Toronto,CA,5,1030,0000,False
el-catrin-destileria-toronto-3,Toronto,CA,6,1030,2200,False
el-charro-toronto-2,Toronto,CA,0,1100,2100,False
el-charro-toronto-2,Toronto,CA,1,1100,2100,False
el-charro-toronto-2,Toronto,CA,2,1100,2100,False
el-charro-toronto-2,Toronto,CA,3,1100,2100,False
el-charro-toronto-2,Toronto,CA,4,1100,2100,False
el-charro-toronto-2,Toronto,CA,5,1200,2100,False
el-charro-toronto-2,Toronto,CA,6,1200,2100,False
farmhouse-tavern-toronto,Toronto,CA,3,1800,2200,False
farmhouse-tavern-toronto,Toronto,CA,4,1800,2200,False
farmhouse-tavern-toronto,Toronto,CA,5,1100,2200,False
farmhouse-tavern-toronto,Toronto,CA,6,1100,2200,False
fat-pasha-toronto-2,Toronto,CA,0,1700,2300,False
fat-pasha-toronto-2,Toronto,CA,1,1700,2300,False
fat-pasha-toronto-2,Toronto,CA,2,1100,1500,False
fat-pasha-toronto-2,Toronto,CA,2,1700,2300,False
fat-pasha-toronto-2,Toronto,CA,3,1100,1500,False
fat-pasha-toronto-2,Toronto,CA,3,1700,2300,False
fat-pasha-toronto-2,Toronto,CA,4,1100,1500,False
fat-pasha-toronto-2,Toronto,CA,4,1700,2300,False
fat-pasha-toronto-2,Toronto,CA,5,1100,1500,False
fat-pasha-toronto-2,Toronto,CA,5,1700,2300,False
fat-pasha-toronto-2,Toronto,CA,6,1100,1500,False
fat-pasha-toronto-2,Toronto,CA,6,1700,2300,False
fieramosca-toronto,Toronto,CA,0,1130,1500,False
fieramosca-toronto,Toronto,CA,0,1730,2230,False
fieramosca-toronto,Toronto,CA,1,1730,2230,False
fieramosca-toronto,Toronto,CA,2,1730,2230,False
fieramosca-toronto,Toronto,CA,3,1730,2230,False
fieramosca-toronto,Toronto,CA,4,1730,2300,False
fieramosca-toronto,Toronto,CA,5,1730,2300,False
george-toronto,Toronto,CA,0,1200,1430,False
george-toronto,Toronto,CA,1,1200,1430,False
george-toronto,Toronto,CA,1,1730,2230,False
george-toronto,Toronto,CA,2,1200,1430,False
george-toronto,Toronto,CA,2,1730,2230,False
george-toronto,Toronto,CA,3,1200,1430,False
george-toronto,Toronto,CA,3,1730,2230,False
george-toronto,Toronto,CA,4,1200,1430,False
george-toronto,Toronto,CA,4,1730,2230,False
george-toronto,Toronto,CA,5,1730,2230,False
goods-and-provisions-toronto,Toronto,CA,0,1730,2300,False
goods-and-provisions-toronto,Toronto,CA,1,1730,2300,False
goods-and-provisions-toronto,Toronto,CA,2,1730,2300,False
goods-and-provisions-toronto,Toronto,CA,3,1730,2300,False
goods-and-provisions-toronto,Toronto,CA,4,1730,0200,True
goods-and-provisions-toronto,Toronto,CA,5,1730,0200,True
grand-electric-toronto,Toronto,CA,0,1200,0000,False
grand-electric-toronto,Toronto,CA,1,1200,0000,False
grand-electric-toronto,Toronto,CA,2,1200,0000,False
grand-electric-toronto,Toronto,CA,3,1200,0100,True
grand-electric-toronto,Toronto,CA,4,1200,0100,True
grand-electric-toronto,Toronto,CA,5,1200,0100,True
grand-electric-toronto,Toronto,CA,6,1200,0000,False
grazie-ristorante-toronto,Toronto,CA,0,1200,2200,False
grazie-ristorante-toronto,Toronto,CA,1,1200,2300,False
grazie-ristorante-toronto,Toronto,CA,2,1200,2300,False
grazie-ristorante-toronto,Toronto,CA,3,1200,2300,False
grazie-ristorante-toronto,Toronto,CA,4,1200,0000,False
grazie-ristorante-toronto,Toronto,CA,5,1200,0000,False
grazie-ristorante-toronto,Toronto,CA,6,1200,2300,False
grey-gardens-toronto,Toronto,CA,2,1700,0100,True
grey-gardens-toronto,Toronto,CA,3,1700,0100,True
grey-gardens-toronto,Toronto,CA,4,1700,0100,True
grey-gardens-toronto,Toronto,CA,5,1700,0100,True
grey-gardens-toronto,Toronto,CA,6,1700,0100,True
gusto-101-toronto,Toronto,CA,0,1130,2200,False
gusto-101-toronto,Toronto,CA,1,1130,2200,False
gusto-101-toronto,Toronto,CA,2,1130,2200,False
gusto-101-toronto,Toronto,CA,3,1130,2300,False
gusto-101-toronto,Toronto,CA,4,1130,0100,True
gusto-101-toronto,Toronto,CA,5,1100,0100,True
gusto-101-toronto,Toronto,CA,6,1100,2200,False
hacienda-las-américas-toronto,Toronto,CA,0,1200,2100,False
hacienda-las-américas-toronto,Toronto,CA,1,1200,2100,False
hacienda-las-américas-toronto,Toronto,CA,2,1200,2100,False
hacienda-las-américas-toronto,Toronto,CA,3,1200,2100,False
hacienda-las-américas-toronto,Toronto,CA,4,1200,2300,False
hacienda-las-américas-toronto,Toronto,CA,5,1200,2300,False
hacienda-las-américas-toronto,Toronto,CA,6,1200,2000,False
hair-of-the-dog-toronto,Toronto,CA,0,1130,0000,False
hair-of-the-dog-toronto,Toronto,CA,1,1130,0000,False
hair-of-the-dog-toronto,Toronto,CA,2,1130,0000,False
hair-of-the-dog-toronto,Toronto,CA,3,1130,0000,False
hair-of-the-dog-toronto,Toronto,CA,4,1130,0200,True
hair-of-the-dog-toronto,Toronto,CA,5,1030,0200,True
hair-of-the-dog-toronto,Toronto,CA,6,1030,0000,False
hanmoto-toronto,Toronto,CA,0,1800,0200,True
hanmoto-toronto,Toronto,CA,1,1800,0200,True
hanmoto-toronto,Toronto,CA,2,1800,0200,True
hanmoto-toronto,Toronto,CA,3,1800,0200,True
hanmoto-toronto,Toronto,CA,4,1800,0200,True
hanmoto-toronto,Toronto,CA,5,1800,0200,True
harvest-kitchen-toronto,Toronto,CA,1,0800,2100,False
harvest-kitchen-toronto,Toronto,CA,2,0800,2100,False
harvest-kitchen-toronto,Toronto,CA,3,0800,2200,False
harvest-kitchen-toronto,Toronto,CA,4,0800,2200,False
harvest-kitchen-toronto,Toronto,CA,5,1000,2200,False
harvest-kitchen-toronto,Toronto,CA,6,1000,2100,False
honest-weight-toronto,Toronto,CA,1,1100,2100,False
honest-weight-toronto,Toronto,CA,2,1100,2100,False
honest-weight-toronto,Toronto,CA,3,1100,2200,False
honest-weight-toronto,Toronto,CA,4,1100,2200,False
honest-weight-toronto,Toronto,CA,5,1100,2200,False
honest-weight-toronto,Toronto,CA,6,1100,2100,False
hungry-amoo-toronto,Toronto,CA,2,1700,2300,False
hungry-amoo-toronto,Toronto,CA,3,1700,2300,False
hungry-amoo-toronto,Toronto,CA,4,1700,0100,True
hungry-amoo-toronto,Toronto,CA,5,1100,0100,True
hungry-amoo-toronto,Toronto,CA,6,1100,1600,False
ill-be-seeing-you-toronto,Toronto,CA,1,1700,0000,False
ill-be-seeing-you-toronto,Toronto,CA,2,1700,0000,False
ill-be-seeing-you-toronto,Toronto,CA,3,1700,0000,False
ill-be-seeing-you-toronto,Toronto,CA,4,1700,0200,True
ill-be-seeing-you-toronto,Toronto,CA,5,1700,0200,True
ill-be-seeing-you-toronto,Toronto,CA,6,1700,0000,False
indian-roti-house-toronto,Toronto,CA,0,1100,2200,False
indian-roti-house-toronto,Toronto,CA,1,1100,2200,False
indian-roti-house-toronto,Toronto,CA,2,1100,2200,False
indian-roti-house-toronto,Toronto,CA,3,1100,2200,False
indian-roti-house-toronto,Toronto,CA,4,1100,2300,False
indian-roti-house-toronto,Toronto,CA,5,1100,2300,False
indian-roti-house-toronto,Toronto,CA,6,1100,2200,False
insomnia-restaurant-and-lounge-toronto,Toronto,CA,0,1000,0200,True
insomnia-restaurant-and-lounge-toronto,Toronto,CA,1,1000,0200,True
insomnia-restaurant-and-lounge-toronto,Toronto,CA,2,1000,0200,True
insomnia-restaurant-and-lounge-toronto,Toronto,CA,3,1000,0200,True
insomnia-restaurant-and-lounge-toronto,Toronto,CA,4,1000,0200,True
insomnia-restaurant-and-lounge-toronto,Toronto,CA,5,0900,0200,True
insomnia-restaurant-and-lounge-toronto,Toronto,CA,6,0900,0200,True
jacobs-and-co-steakhouse-toronto,Toronto,CA,0,1700,2230,False
jacobs-and-co-steakhouse-toronto,Toronto,CA,1,1700,2230,False
jacobs-and-co-steakhouse-toronto,Toronto,CA,2,1700,2230,False
jacobs-and-co-steakhouse-toronto,Toronto,CA,3,1700,2300,False
jacobs-and-co-steakhouse-toronto,Toronto,CA,4,1700,2300,False
jacobs-and-co-steakhouse-toronto,Toronto,CA,5,1700,2300,False
jacobs-and-co-steakhouse-toronto,Toronto,CA,6,1700,2230,False
japango-toronto,Toronto,CA,0,1130,2230,False
japango-toronto,Toronto,CA,1,1130,2230,False
japango-toronto,Toronto,CA,2,1130,2230,False
japango-toronto,Toronto,CA,3,1130,2230,False
japango-toronto,Toronto,CA,4,1130,2230,False
japango-toronto,Toronto,CA,5,1130,2230,False
japango-toronto,Toronto,CA,6,1130,2230,False
josos-toronto,Toronto,CA,0,1130,1430,False
josos-toronto,Toronto,CA,0,1730,2300,False
josos-toronto,Toronto,CA,1,1130,1430,False
josos-toronto,Toronto,CA,1,1730,2300,False
josos-toronto,Toronto,CA,2,1130,1430,False
josos-toronto,Toronto,CA,2,1730,2300,False
josos-toronto,Toronto,CA,3,1130,1430,False
josos-toronto,Toronto,CA,3,1730,2300,False
josos-toronto,Toronto,CA,4,1130,1430,False
josos-toronto,Toronto,CA,4,1730,2300,False
josos-toronto,Toronto,CA,5,1730,2300,False
kaboom-chicken-toronto,Toronto,CA,0,1130,2000,False
kaboom-chicken-toronto,Toronto,CA,1,1130,2000,False
kaboom-chicken-toronto,Toronto,CA,2,1130,2100,False
kaboom-chicken-toronto,Toronto,CA,3,1130,2100,False
kaboom-chicken-toronto,Toronto,CA,4,1130,2100,False
kaboom-chicken-toronto,Toronto,CA,5,1130,2000,False
kaiju-toronto,Toronto,CA,0,1100,2000,False
kaiju-toronto,Toronto,CA,1,1100,2000,False
kaiju-toronto,Toronto,CA,2,1100,2000,False
kaiju-toronto,Toronto,CA,3,1100,2000,False
kaiju-toronto,Toronto,CA,4,1100,2000,False
kaiju-toronto,Toronto,CA,5,1200,2000,False
keating-channel-pub-and-grill-toronto,Toronto,CA,0,1130,2300,False
keating-channel-pub-and-grill-toronto,Toronto,CA,1,1130,2300,False
keating-channel-pub-and-grill-toronto,Toronto,CA,2,1130,2300,False
keating-channel-pub-and-grill-toronto,Toronto,CA,3,1130,2300,False
keating-channel-pub-and-grill-toronto,Toronto,CA,4,1130,2300,False
keating-channel-pub-and-grill-toronto,Toronto,CA,5,1130,2200,False
keating-channel-pub-and-grill-toronto,Toronto,CA,6,1130,2200,False
king-rustic-toronto,Toronto,CA,0,1130,2230,False
king-rustic-toronto,Toronto,CA,1,1130,2230,False
king-rustic-toronto,Toronto,CA,2,1130,2230,False
king-rustic-toronto,Toronto,CA,3,1130,2300,False
king-rustic-toronto,Toronto,CA,4,1130,0200,True
king-rustic-toronto,Toronto,CA,5,1700,0200,True
king-rustic-toronto,Toronto,CA,6,1700,2200,False
kings-tacos-toronto-2,Toronto,CA,1,1200,2100,False
kings-tacos-toronto-2,Toronto,CA,2,1200,2100,False
kings-tacos-toronto-2,Toronto,CA,3,1200,2100,False
kings-tacos-toronto-2,Toronto,CA,4,1200,2100,False
kings-tacos-toronto-2,Toronto,CA,5,1200,2100,False
kings-tacos-toronto-2,Toronto,CA,6,1200,2100,False
kingyo-toronto,Toronto,CA,0,1130,1500,False
kingyo-toronto,Toronto,CA,0,1730,2330,False
kingyo-toronto,Toronto,CA,1,1130,1500,False
kingyo-toronto,Toronto,CA,1,1730,2330,False
kingyo-toronto,Toronto,CA,2,1130,1500,False
kingyo-toronto,Toronto,CA,2,1730,2330,False
kingyo-toronto,Toronto,CA,3,1130,1500,False
kingyo-toronto,Toronto,CA,3,1730,2330,False
kingyo-toronto,Toronto,CA,4,1130,1500,False
kingyo-toronto,Toronto,CA,4,1730,2330,False
kingyo-toronto,Toronto,CA,5,1130,1500,False
kingyo-toronto,Toronto,CA,5,1730,2330,False
kingyo-toronto,Toronto,CA,6,1130,1500,False
kingyo-toronto,Toronto,CA,6,1730,2330,False
kinka-izakaya-original-toronto,Toronto,CA,0,1130,1400,False
kinka-izakaya-original-toronto,Toronto,CA,0,1700,0000,False
kinka-izakaya-original-toronto,Toronto,CA,1,1130,1400,False
kinka-izakaya-original-toronto,Toronto,CA,1,1700,0000,False
kinka-izakaya-original-toronto,Toronto,CA,2,1130,1400,False
kinka-izakaya-original-toronto,Toronto,CA,2,1700,0000,False
kinka-izakaya-original-toronto,Toronto,CA,3,1130,1400,False
kinka-izakaya-original-toronto,Toronto,CA,3,1700,0000,False
kinka-izakaya-original-toronto,Toronto,CA,4,1130,1400,False
kinka-izakaya-original-toronto,Toronto,CA,4,1700,0000,False
kinka-izakaya-original-toronto,Toronto,CA,5,1130,1400,False
kinka-izakaya-original-toronto,Toronto,CA,5,1700,0000,False
kinka-izakaya-original-toronto,Toronto,CA,6,1130,1400,False
kinka-izakaya-original-toronto,Toronto,CA,6,1700,0000,False
kintako-japanese-restaurant-toronto,Toronto,CA,1,1130,2200,False
kintako-japanese-restaurant-toronto,Toronto,CA,2,1130,2200,False
kintako-japanese-restaurant-toronto,Toronto,CA,3,1130,2200,False
kintako-japanese-restaurant-toronto,Toronto,CA,4,1130,2200,False
kintako-japanese-restaurant-toronto,Toronto,CA,5,1130,2200,False
kintako-japanese-restaurant-toronto,Toronto,CA,6,1600,2200,False
konnichiwa-toronto,Toronto,CA,0,1130,1430,False
konnichiwa-toronto,Toronto,CA,0,1700,2130,False
konnichiwa-toronto,Toronto,CA,1,1130,1430,False
konnichiwa-toronto,Toronto,CA,1,1700,2130,False
konnichiwa-toronto,Toronto,CA,2,1130,1430,False
konnichiwa-toronto,Toronto,CA,2,1700,2130,False
konnichiwa-toronto,Toronto,CA,3,1130,1430,False
konnichiwa-toronto,Toronto,CA,3,1700,2130,False
konnichiwa-toronto,Toronto,CA,4,1130,1430,False
konnichiwa-toronto,Toronto,CA,4,1700,2130,False
konnichiwa-toronto,Toronto,CA,5,1130,1430,False
konnichiwa-toronto,Toronto,CA,5,1700,2130,False
koyoi-restaurant-and-bar-toronto,Toronto,CA,1,1700,0000,False
koyoi-restaurant-and-bar-toronto,Toronto,CA,2,1700,0000,False
koyoi-restaurant-and-bar-toronto,Toronto,CA,3,1700,0230,True
koyoi-restaurant-and-bar-toronto,Toronto,CA,4,1700,0230,True
koyoi-restaurant-and-bar-toronto,Toronto,CA,5,1700,0230,True
koyoi-restaurant-and-bar-toronto,Toronto,CA,6,1700,0000,False
la-cubana-toronto-3,Toronto,CA,0,1200,2200,False
la-cubana-toronto-3,Toronto,CA,1,1200,2200,False
la-cubana-toronto-3,Toronto,CA,2,1200,2200,False
la-cubana-toronto-3,Toronto,CA,3,1200,2200,False
la-cubana-toronto-3,Toronto,CA,4,1200,0000,False
la-cubana-toronto-3,Toronto,CA,5,1200,0000,False
la-cubana-toronto-3,Toronto,CA,6,1200,2200,False
la-vecchia-ristorante-toronto,Toronto,CA,0,1130,2300,False
la-vecchia-ristorante-toronto,Toronto,CA,1,1130,2300,False
la-vecchia-ristorante-toronto,Toronto,CA,2,1130,2300,False
la-vecchia-ristorante-toronto,Toronto,CA,3,1130,2300,False
la-vecchia-ristorante-toronto,Toronto,CA,4,1130,2330,False
la-vecchia-ristorante-toronto,Toronto,CA,5,1000,0000,False
la-vecchia-ristorante-toronto,Toronto,CA,6,1000,2300,False
lasa-by-lamesa-toronto,Toronto,CA,1,1100,2100,False
lasa-by-lamesa-toronto,Toronto,CA,2,1100,2100,False
lasa-by-lamesa-toronto,Toronto,CA,3,1100,2100,False
lasa-by-lamesa-toronto,Toronto,CA,4,1100,2100,False
lasa-by-lamesa-toronto,Toronto,CA,5,1100,2100,False
lasa-by-lamesa-toronto,Toronto,CA,6,1100,2100,False
le-baratin-toronto-5,Toronto,CA,0,0800,1700,False
le-baratin-toronto-5,Toronto,CA,1,0800,2200,False
le-baratin-toronto-5,Toronto,CA,2,0800,2200,False
le-baratin-toronto-5,Toronto,CA,3,0800,2200,False
le-baratin-toronto-5,Toronto,CA,4,0800,2200,False
le-baratin-toronto-5,Toronto,CA,5,0800,2200,False
le-baratin-toronto-5,Toronto,CA,6,0800,1700,False
lee-restaurant-toronto-3,Toronto,CA,0,1730,2230,False
lee-restaurant-toronto-3,Toronto,CA,1,1730,2230,False
lee-restaurant-toronto-3,Toronto,CA,2,1730,2230,False
lee-restaurant-toronto-3,Toronto,CA,3,1730,2330,False
lee-restaurant-toronto-3,Toronto,CA,4,1730,2330,False
lee-restaurant-toronto-3,Toronto,CA,5,1730,2330,False
lee-restaurant-toronto-3,Toronto,CA,6,1730,2230,False
levetto-toronto-5,Toronto,CA,0,1100,2200,False
levetto-toronto-5,Toronto,CA,1,1100,2200,False
levetto-toronto-5,Toronto,CA,2,1100,2200,False
levetto-toronto-5,Toronto,CA,3,1000,2200,False
levetto-toronto-5,Toronto,CA,4,1100,2300,False
levetto-toronto-5,Toronto,CA,5,1100,2300,False
levetto-toronto-5,Toronto,CA,6,1100,2200,False
little-piggys-toronto-4,Toronto,CA,0,1100,2200,False
little-piggys-toronto-4,Toronto,CA,1,1100,2200,False
little-piggys-toronto-4,Toronto,CA,2,1100,2200,False
little-piggys-toronto-4,Toronto,CA,3,1100,2200,False
little-piggys-toronto-4,Toronto,CA,4,1100,2200,False
little-piggys-toronto-4,Toronto,CA,5,1100,2200,False
little-piggys-toronto-4,Toronto,CA,6,1100,2200,False
loaded-pierogi-toronto,Toronto,CA,0,1130,2200,False
